player_a_id,player_a,n_maps_with_a,n_distinct_teammates,own_residual,iti,iti_ci_lower,iti_ci_upper,iti_cohens_d,iti_t_stat,iti_p_value,mean_teammate_with,mean_teammate_without
17028,abr,184,15,-0.0005605020591011295,-0.021258768124163257,-0.05190278773508833,0.009385251486761819,-0.38417653862132517,-1.487909336084003,0.1589502081758896,-0.021905884079234064,-0.000647115955070811
21379,salazar,200,9,0.0019246882848052377,-0.021361480844440797,-0.08898501604315233,0.046262054354270735,-0.24281321099533223,-0.7284396329859967,0.4871170560611408,-0.005902428599302292,0.015459052245138502
12822,vini,219,6,0.0022000944769672236,-0.021530116707534283,-0.09262720747103276,0.04956697405596419,-0.31779741704433506,-0.7784415133330866,0.4715225246140275,-0.0001416891807235008,0.021388427526810787
22564,noway,219,6,0.0022000944769672627,-0.021530116707534283,-0.09262720747103276,0.04956697405596419,-0.31779741704433506,-0.7784415133330866,0.4715225246140275,-0.0001416891807235008,0.021388427526810787
12713,floppy,91,4,0.0007920141690195268,-0.022697905439791485,-0.11843151925529044,0.07303570837570747,-0.37727012710371954,-0.7545402542074391,0.5053522997627846,-0.010396381601238154,0.012301523838553331
22326,kaide,319,13,-0.0010970648487119259,-0.022705726917025156,-0.05819332644617052,0.012781872612120205,-0.3866402246285124,-1.3940511550550163,0.18857859418930115,-0.021127976533983735,0.0015777503830414227
16921,nafany,208,13,0.00018578796436716309,-0.022783201256392573,-0.060709456283790514,0.015143053771005364,-0.3630137148592851,-1.3088645626218165,0.21509141918081912,-0.020897246365313264,0.0018859548910793065
19733,demqq,372,15,-0.0015760521132431606,-0.023400605576741344,-0.05158503455104746,0.004783823397564776,-0.4597866233746644,-1.780745935139017,0.096655408619215,-0.019556470720501144,0.0038441348562401985
8528,hobbit,144,10,0.001348771863775507,-0.02362637708834761,-0.06615930437713922,0.018906550200444003,-0.39736959317329706,-1.2565929873221147,0.24053516422363125,-0.020527989099753934,0.003098387988593668
24749,guty,124,6,0.0009446807991291959,-0.023750121701870963,-0.1307386809829614,0.08323843757921948,-0.23296158330655892,-0.5706370087719449,0.5929332176641912,-0.009781079947786674,0.013969041754084291
21239,martinezsa,207,10,0.0009365849478023899,-0.02377435502263168,-0.058294884081044704,0.010746174035781347,-0.49266768251609694,-1.5579520063075811,0.15367239175683595,-0.014057479091992727,0.009716875930638944
9436,nertz,257,11,-0.0006944414668823483,-0.023846551805804864,-0.058118076065603486,0.01042497245399376,-0.4674531359340869,-1.5503666589683651,0.15209807277355547,-0.01819460779280947,0.005651944012995399
8738,elige,215,13,0.00017357119886822695,-0.023873555672801715,-0.046519759797380905,-0.001227351548222521,-0.6370447439354773,-2.2968974890241904,0.040423929697970755,-0.016731673975987606,0.007141881696814106
12094,1962,57,5,-0.0007127862434969735,-0.023947759763179133,-0.12134548147721562,0.07344996195085736,-0.3052953458488029,-0.6826611465322315,0.5323071368125514,-0.007839733921538316,0.01610802584164082
