player_a_id,player_b_id,player_a,player_b,outcome,n_with,n_without,mean_with,mean_without,delta,cohens_d,t_stat,p_value,significant,bh_significant,bh_rank,bh_threshold
16726,14932,phzy,faven,kd_log,53,302,0.07586077819359727,-0.013357792458865479,0.08921857065246275,0.20018956853081785,1.394916094112472,0.1672269771982094,False,False,5250,0.01810844370860927
14932,18571,faven,cypher,rating,102,209,0.028578009788960662,-0.013141981507569607,0.04171999129653027,0.22443372740165185,1.8144547937744495,0.07119692975433058,False,False,3547,0.01223440949227373
14932,18571,faven,cypher,adr,102,209,2.4879656450447283,-1.141302584321694,3.6292682293664225,0.18316209464879388,1.4981318969942343,0.1357221820902474,False,False,4804,0.01657008830022075
14932,18571,faven,cypher,kd_log,102,209,0.10887728687633341,-0.05333333182768788,0.1622106187040213,0.36232504247601643,3.091387756249746,0.0022534517973889527,True,True,821,0.002831815673289183
18571,14932,cypher,faven,rating,102,253,-0.06869600011916352,0.028907646673252685,-0.0976036467924162,-0.555878145371929,-4.941746833312545,1.6076454220333694e-06,True,True,104,0.00035871964679911705
18571,14932,cypher,faven,adr,102,253,-7.033231738542453,2.9735898457874548,-10.006821584329908,-0.5466365442913104,-4.885403781097154,2.0626919726120904e-06,True,True,113,0.0003897626931567329
18571,14932,cypher,faven,kd_log,102,253,-0.08091212508659737,0.032567607432870405,-0.11347973251946777,-0.25568166414020216,-2.226468879098511,0.02712481429172677,True,False,2368,0.008167770419426049
14932,20300,faven,kraghen,rating,211,156,0.012260089642019622,-0.012745392593607506,0.025005482235627128,0.13712271878024643,1.2949783601221387,0.19623123434531345,False,False,5692,0.01963300220750552
14932,20300,faven,kraghen,adr,211,156,1.4202344627155843,-1.5115532361444688,2.9317876988600533,0.1529394121578861,1.4506156095862943,0.14781990126039593,False,False,4989,0.01720819536423841
14932,20300,faven,kraghen,kd_log,211,156,0.015742997076439683,-0.019588545419406887,0.035331542495846566,0.07776690056817717,0.7403248788033785,0.4596134141646488,False,False,8974,0.030953366445916116
20300,14932,kraghen,faven,rating,211,144,0.020332425532870527,-0.0276631888281766,0.04799561436104713,0.2673313030221092,2.446715380840201,0.014998894270084256,True,False,1820,0.006277593818984548
20300,14932,kraghen,faven,adr,211,144,1.9954524143589798,-2.681332401228116,4.676784815587096,0.2498299267893807,2.282601443882709,0.023168680285602365,True,False,2212,0.0076296909492273735
20300,14932,kraghen,faven,kd_log,211,144,0.008076643856950266,-0.011927805084258511,0.02000444894120878,0.044782635977055854,0.4111292455077757,0.6812723116927123,False,False,11280,0.038907284768211925
14932,20813,faven,vldn,rating,57,302,-0.013391517932486836,0.003596886090867661,-0.016988404023354498,-0.09780854244441092,-0.6987092436458755,0.48673744373300276,False,False,9254,0.03191915011037528
14932,20813,faven,vldn,adr,57,302,-1.0288233654639916,0.3061008552700709,-1.3349242207340626,-0.07495824176057134,-0.5439765201990051,0.5879308940773533,False,False,10247,0.03534423289183223
14932,20813,faven,vldn,kd_log,57,302,0.021421964132354365,-0.0044873157405470885,0.025909279872901453,0.05653854569882041,0.39448349777725084,0.6942850585315934,False,False,11417,0.0393798289183223
20813,14932,vldn,faven,rating,57,298,-0.039838291537688385,0.00864907789874661,-0.048487369436434995,-0.2690710791848161,-1.9472759916995408,0.05490791542649389,False,False,3177,0.01095819536423841
20813,14932,vldn,faven,adr,57,298,-3.8964819487958824,0.8625102843431586,-4.758992233139041,-0.2534151484579172,-1.850342244527514,0.06781613620789569,False,False,3467,0.011958471302428256
20813,14932,vldn,faven,kd_log,57,298,0.004100871655636543,-0.0008294690023087299,0.004930340657945273,0.011034635949962991,0.07457596278770728,0.9407446788071182,False,False,13889,0.04790631898454747
14932,21113,faven,modo,rating,80,117,0.038050926916396624,-0.026585329801490486,0.06463625671788711,0.3879957937532315,2.687310986813393,0.007907345624173534,True,False,1375,0.004742687637969096
14932,21113,faven,modo,adr,80,117,4.260981855229812,-2.9582406774682264,7.219222532698039,0.40034531452783456,2.7537049561612883,0.006538914699234767,True,False,1270,0.00438051876379691
14932,21113,faven,modo,kd_log,80,117,0.004349407521379529,-0.004566093536378023,0.008915501057757552,0.0171702021999442,0.1223686200364281,0.9027383988132334,False,False,13537,0.04669219094922738
21113,14932,modo,faven,rating,80,275,0.005216176362260276,-0.000402369137463891,0.0056185454997241665,0.03102976057926903,0.25070800948882777,0.8024248695413023,False,False,12479,0.04304290838852098
21113,14932,modo,faven,adr,80,275,0.8640164279694579,-0.12433716576240282,0.9883535937318607,0.052414640215712384,0.42454421050274516,0.6718489497298578,False,False,11188,0.038589955849889626
21113,14932,modo,faven,kd_log,80,275,-0.030837263525465154,0.008921996377165444,-0.0397592599026306,-0.08904670622526831,-0.7611436848736411,0.44779268113969734,False,False,8863,0.03057050220750552
14932,21159,faven,bobeksde,rating,138,122,-0.024791840925681367,0.02870354133498285,-0.05349538226066422,-0.29052479645091545,-2.313485491185301,0.021549677246821206,True,False,2144,0.00739514348785872
14932,21159,faven,bobeksde,adr,138,122,-2.259378810470868,2.6069743594668577,-4.866353169937726,-0.256882035433018,-2.043239372520863,0.04214223478812059,True,False,2842,0.009802704194260485
14932,21159,faven,bobeksde,kd_log,138,122,-0.008262104580340175,0.005808939129297856,-0.01407104370963803,-0.03160853903223186,-0.2553764180867431,0.7986365503830448,False,False,12444,0.04292218543046358
21159,14932,bobeksde,faven,rating,138,217,0.02364937265282688,-0.01362659368622976,0.03727596633905664,0.20689820739140843,1.8775951904689983,0.06147525707018974,False,False,3331,0.01148937637969095
21159,14932,bobeksde,faven,adr,138,217,2.564260954695445,-1.469766903663942,4.034027858359387,0.21506081707496155,1.9514845902113276,0.051996020019276716,False,False,3096,0.010678807947019869
21159,14932,bobeksde,faven,kd_log,138,217,0.02922160700167162,-0.018645225090080198,0.04786683209175182,0.10727747607872298,0.9629728489457526,0.3364237849894419,False,False,7583,0.026155491169977924
14932,22702,faven,cej0t,rating,109,216,-0.006608532688669506,0.003674882099047267,-0.010283414787716773,-0.0608719426405111,-0.5303684038753449,0.5963661725665016,False,False,10369,0.03576503863134658
14932,22702,faven,cej0t,adr,109,216,-0.11611087711474592,0.1041075021167596,-0.22021837923150553,-0.012247484877649921,-0.10643814713903428,0.9153277784892068,False,False,13647,0.047071605960264905
