hltv_player_id,true_plus_minus,pm_maps,avg_rating,win_rate,label
18221,1.4302788844621515,251,0.7711832669322709,0.6055776892430279,spinx
23457,1.4225352112676057,71,0.7838309859154929,0.5915492957746479,zesta
19846,1.4210526315789473,57,0.7792807017543859,0.6140350877192983,clasia
20245,1.4183673469387754,294,0.674312925170068,0.6258503401360545,samey
19230,1.4146341463414633,287,0.7938153310104529,0.6167247386759582,m0nesy
23762,1.3977272727272727,88,0.7422159090909091,0.6590909090909091,z1k4
22921,1.3739837398373984,123,0.8166991869918698,0.5772357723577236,lake
11617,1.3700440528634361,227,0.7955242290748898,0.5770925110132159,malbsmd
20692,1.3595505617977528,89,0.773247191011236,0.5730337078651685,dea
13249,1.3571428571428572,84,0.736452380952381,0.6071428571428571,osee
20183,1.3515981735159817,219,0.7775068493150685,0.589041095890411,decenty
21001,1.3466666666666667,300,0.73393,0.5933333333333334,mzinho
21809,1.3466666666666667,300,0.6998066666666667,0.5933333333333334,910
20194,1.3466666666666667,300,0.7649933333333333,0.5933333333333334,blitz
20275,1.3466666666666667,300,0.70352,0.5933333333333334,techno
21139,1.3248407643312101,157,0.7158980891719745,0.5859872611464968,pr1metapz
3741,1.3102310231023102,303,0.8184191419141914,0.6072607260726073,niko
19686,1.3070175438596492,114,0.689657894736842,0.5789473684210527,n1ssim
16835,1.3012820512820513,156,0.7159423076923077,0.5897435897435898,ponter
22878,1.3,90,0.7355222222222223,0.6444444444444445,senka
24568,1.3,90,0.7792555555555555,0.6444444444444445,flouzer
8528,1.2916666666666667,144,0.8264444444444444,0.5763888888888888,hobbit
20558,1.2730627306273063,271,0.6896088560885608,0.5977859778597786,gafolo
17918,1.2727272727272727,132,0.7296060606060607,0.5909090909090909,nosrac
21170,1.2527472527472527,273,0.7628315018315018,0.5860805860805861,koala
19705,1.2454545454545454,110,0.7343636363636363,0.6,chop
11840,1.2352941176470589,221,0.7288778280542986,0.583710407239819,boombl4
6593,1.2335766423357664,137,0.6952846715328468,0.5912408759124088,pkl
18714,1.2166666666666666,240,0.8335583333333333,0.575,piriajr
20357,1.1906158357771262,341,0.7739384164222874,0.5689149560117303,d1ledez
3972,1.1799163179916319,239,0.7174058577405859,0.602510460251046,hunter
20385,1.1777777777777778,180,0.7276055555555555,0.5944444444444444,kye
20112,1.1651090342679127,321,0.7651682242990654,0.6043613707165109,alex666
22911,1.1549295774647887,284,0.8296866197183098,0.5845070422535211,doc
13230,1.1538461538461537,91,0.7427472527472528,0.6043956043956044,motm
20878,1.152542372881356,236,0.780364406779661,0.5635593220338984,adamb
21263,1.1497797356828194,227,0.7546299559471366,0.6035242290748899,olimp
22643,1.1475409836065573,122,0.7792131147540984,0.6147540983606558,nifee
19079,1.1428571428571428,112,0.8111339285714285,0.5982142857142857,fruitcupx
15203,1.1421319796954315,197,0.8361624365482233,0.6243654822335025,reiko
23643,1.1415384615384616,325,0.6556123076923077,0.6030769230769231,esenthial
21708,1.1415384615384616,325,0.8218338461538461,0.6030769230769231,npl
20700,1.1320754716981132,159,0.6828867924528301,0.5849056603773585,lattykk
19206,1.1284916201117319,179,0.7810279329608939,0.5921787709497207,jl
22471,1.1272727272727272,330,0.8066,0.5666666666666667,xielo
21921,1.1263157894736842,285,0.7471333333333333,0.5824561403508772,rdnzao
16147,1.1165413533834587,266,0.7408007518796993,0.5902255639097744,cptkurtka023
24176,1.1140350877192982,228,0.7365482456140351,0.5921052631578947,mokuj1n
23319,1.1140350877192982,228,0.7222236842105263,0.5921052631578947,syph0
22864,1.1140350877192982,228,0.7325877192982456,0.5921052631578947,robo
20185,1.1100478468899522,209,0.7176507177033493,0.583732057416268,cass1n
20690,1.1065573770491803,244,0.7409057377049181,0.5655737704918032,zock
