player_a_id,player_a,n_events,mean_delta,median_delta,mean_t,min_p
11213,delboni,3,0.008210494659241382,-0.006979294163211731,0.10965976206571869,0.3595383209028778
20897,matios,1,0.007207235365848589,0.007207235365848589,0.19756606266140384,0.8439124533062793
21113,modo,4,0.007057776037663851,0.012670679419035918,0.2058265676843779,0.17279040246584035
20378,honda,2,0.006816669952934357,0.006816669952934357,0.22007093425097965,0.5117495257915556
23302,bluewh1te,5,0.00629700417148676,0.023128913340304494,0.14726408104569785,0.11160167788521339
20607,buda,2,0.006092276673719451,0.006092276673719451,0.20114071541835885,0.42949045487380483
13670,nawwk,3,0.005934367948171361,-0.0036809657694142836,0.12728687574586509,0.4165607787895682
15569,sapec,1,0.005919042552656871,0.005919042552656871,0.1430911807152159,0.8866080926400994
19703,ryujin,1,0.005853742044815565,0.005853742044815565,0.1675471999308332,0.8673732672556849
18752,kade0,1,0.005704765442657148,0.005704765442657148,0.12204742813021092,0.9034620465508967
7938,xantares,1,0.005106561553215114,0.005106561553215114,0.14122102009383541,0.888061611325333
16726,phzy,6,0.005050675958137424,0.018810450285806843,0.09662478412434646,0.03840366826448074
19044,f1ku,1,0.00501735635169023,0.00501735635169023,0.10077156941943231,0.9200873179567806
18053,broky,1,0.005008056088300026,0.005008056088300026,0.1127884972984477,0.910516948406282
25035,lacerda,1,0.004780053694190645,0.004780053694190645,0.10894609293573407,0.9135276328318864
15940,sobol,3,0.004697882945617654,0.03308002886892824,-0.06674960243272905,0.029468632582769726
9261,lekr0,2,0.004478326858989202,0.004478326858989202,0.12411302669045196,0.7327355954073403
23614,bambosh,1,0.004367779685542861,0.004367779685542861,0.08568844672808176,0.9320533168146522
23461,pepe,1,0.004041812507537976,0.004041812507537976,0.08102939791418068,0.9356581633555602
20333,jeorge,1,0.0037812544075981856,0.0037812544075981856,0.09334412367654929,0.925875813061328
19926,afro,1,0.003765202541023697,0.003765202541023697,0.09174521254586729,0.9271840518909658
21439,icy,2,0.003451480656575863,0.003451480656575863,0.010749985988618538,0.40446990188019266
19786,depreshn,1,0.0032366383233519563,0.0032366383233519563,0.08534680477553327,0.9322044447413544
22904,burmylov,4,0.0031801506524392134,0.011709280520733263,0.10956675018044432,0.5149053524982833
21815,podi,2,0.003065219510835911,0.003065219510835911,0.05841274965099709,0.7660891642332901
18120,sinnopsyy,1,0.00283357119906541,0.00283357119906541,0.07749915329377711,0.93843380471071
9656,hadji,5,0.0023690981974787057,0.00023975571145309904,0.07469098461544324,0.17279040246584035
10330,acor,2,0.0019963504074107866,0.0019963504074107866,0.09913826495657796,0.2769587468208594
18894,t9rnay,3,0.001839233912040943,-0.023906998409954017,0.0333576414703148,0.04234879582621108
20170,kyuubii,1,0.00182926154839872,0.00182926154839872,0.03813943925016131,0.9697182046056079
21468,hyped,1,0.00182926154839872,0.00182926154839872,0.03813943925016131,0.9697182046056079
11922,alle,1,0.0011397546170430206,0.0011397546170430206,0.02799614281239885,0.9777420656465325
16872,flying,1,0.0009298486886934083,0.0009298486886934083,0.01969081198305643,0.9843411406340885
20761,launx,4,0.0007491352798626033,-0.02797926240457247,-0.12139109523931557,0.00585121620325941
9436,nertz,1,0.0006754350825430994,0.0006754350825430994,0.01627178397914283,0.9870591700348798
19692,zevy,1,0.0004918753389813544,0.0004918753389813544,0.011571583505134037,0.9908048544108111
2476,emi,3,0.00045151242952560025,0.008421018808865366,0.01406421519609776,0.5641022868100624
