player_col,rapm_score,hltv_player_id,hltv_slug,player_name,label,maps,avg_rating,avg_adr,avg_kd_log,win_rate,rapm_rank,rating_rank,adr_rank,kd_rank,winrate_rank,delta_rating,delta_adr,delta_kd,rapm_score_z,avg_rating_z,avg_adr_z,avg_kd_log_z,flag_high_rating_low_rapm,flag_low_rating_high_rapm
p_9254,0.9433329291687618,9254,mopoz,mopoz,mopoz,241,0.7733402489626556,75.68921161825726,-0.05909282980373295,0.4979253112033195,225.0,155.0,265.0,503.0,459.0,-70.0,40.0,278.0,0.6183510844563762,0.8932653819780333,0.48484816963711913,-0.21797472418847724,False,False
p_19509,0.9433329291687598,19509,dav1g,dav1g,dav1g,241,0.7241410788381742,72.22614107883817,-0.11789927939190244,0.4979253112033195,226.0,468.0,489.0,672.0,459.0,242.0,263.0,446.0,0.6183510844563729,-0.10207193173169529,-0.19030328057781862,-0.7303416687427609,False,False
p_18163,0.9411202010388108,18163,bibu,bibu,bibu,207,0.6834202898550724,67.92946859903381,-0.0347477991832958,0.4396135265700483,227.0,705.0,730.0,437.0,683.0,478.0,503.0,210.0,0.6146413882878553,-0.9258850289045112,-1.0279716511230896,-0.0058621235906125896,False,False
p_20700,0.9350692104758975,20700,lattykk,lattykk,lattykk,159,0.6828867924528301,70.37232704402516,0.18236667374202348,0.5849056603773585,228.0,708.0,603.0,22.0,109.0,480.0,375.0,-206.0,0.6044967454810176,-0.9366780945167039,-0.5517181636378556,1.8858058803495363,False,False
p_20607,0.9346363071827367,20607,buda,buda,buda,224,0.7402142857142857,73.24151785714285,-0.05949082134085435,0.5401785714285714,229.0,356.0,418.0,507.0,264.0,127.0,189.0,278.0,0.6037709718686876,0.22310149119986003,0.007652001182619559,-0.22144233206586864,False,False
p_20702,0.9344976517042403,20702,jee,jee,jee,110,0.7017181818181818,72.22818181818182,0.157026353396071,0.5272727272727272,230.0,594.0,488.0,43.0,316.0,364.0,258.0,-187.0,0.6035385123584747,-0.5557045037649299,-0.18990542321057857,1.66502155140929,False,False
p_7443,0.9341724285963963,7443,twist,twist,twist,217,0.7719078341013824,76.76221198156682,-0.02183518390738636,0.543778801843318,231.0,163.0,200.0,394.0,247.0,-68.0,-31.0,163.0,0.6029932673729961,0.8642865200067795,0.694037599399969,0.10664249591040338,False,False
p_16885,0.9319911290178069,16885,woro2k,woro2k,woro2k,247,0.7525668016194331,78.66315789473684,0.11272605951808352,0.5060728744939271,232.0,277.0,114.0,84.0,422.0,45.0,-118.0,-148.0,0.5993362619869488,0.4730024543152561,1.0646411939407212,1.2790433742522116,False,False
p_7528,0.9276651584560933,7528,krimz,krimz,krimz,345,0.6944898550724637,69.01420289855074,-0.02926032514438893,0.5391304347826087,233.0,639.0,678.0,419.0,271.0,406.0,445.0,186.0,0.5920836600062986,-0.7019391517782133,-0.8164946029138481,0.041948963906179505,False,False
p_23762,0.9251788405639021,23762,z1k4,z1k4,z1k4,88,0.7422159090909091,76.69772727272726,0.18073280832446664,0.6590909090909091,234.0,343.0,204.0,25.0,19.0,109.0,-30.0,-209.0,0.5879152834969844,0.26359588225780034,0.6814658240941681,1.8715703902346066,False,False
p_22069,0.9248225460601737,22069,grizz,grizz,grizz,107,0.7717383177570093,77.35887850467289,0.008864179650530503,0.5887850467289719,235.0,166.0,174.0,299.0,94.0,-69.0,-61.0,64.0,0.5873179465094641,0.8608570730788876,0.8103621916323117,0.3741189243648661,False,False
p_11343,0.9211283218144546,11343,shipz,shipz,shipz,120,0.8776666666666666,88.75333333333333,0.021816389603524732,0.5583333333333333,236.0,3.0,3.0,260.0,192.0,-233.0,-233.0,24.0,0.5811244836323485,3.0038696072878994,3.0317962093376356,0.4869685230962321,False,False
p_19711,0.9206740820848502,19711,snav,snav,snav,111,0.7560990990990991,75.13513513513513,-0.019729924573038037,0.5045045045045045,237.0,249.0,301.0,386.0,430.0,12.0,64.0,149.0,0.5803629389302705,0.5444635679019043,0.3768268235941218,0.1249851317979377,False,False
p_18214,0.9205867104542892,18214,nettik,nettik,nettik,110,0.798390909090909,79.38181818181818,0.0031952451268097,0.45454545454545453,238.0,63.0,96.0,312.0,639.0,-175.0,-142.0,74.0,0.5802164581228263,1.4000596367515326,1.2047493810284253,0.3247268137862085,False,False
p_19920,0.9155537439165263,19920,kair0n,kair0n,kair0n,261,0.7529003831417624,76.06436781609194,-0.004621709801897265,0.5402298850574713,239.0,274.0,237.0,342.0,263.0,35.0,-2.0,103.0,0.5717785590295265,0.47975106685279256,0.5579876705921578,0.2566195000376519,False,False
p_19065,0.9138532851027362,19065,shine,shine,shine,83,0.6096144578313253,60.52168674698795,-0.23850078710825245,0.6024096385542169,240.0,844.0,844.0,813.0,59.0,604.0,604.0,573.0,0.5689276956718196,-2.4190341693627477,-2.472174015283886,-1.7811146103164566,False,False
p_18140,0.9103945230744229,18140,f4stzin,f4stzin,f4stzin,121,0.7177272727272728,72.73801652892561,-0.07273689363263212,0.5206611570247934,241.0,504.0,450.0,543.0,346.0,263.0,209.0,302.0,0.5631289913165116,-0.23182819650054154,-0.09050934091584073,-0.33685228514095944,False,False
p_8565,0.9052471169220493,8565,hen1,hen1,hen1,140,0.7196357142857143,72.98642857142858,0.1877615036332752,0.5642857142857143,242.0,493.0,431.0,20.0,170.0,251.0,189.0,-222.0,0.5544992312376248,-0.19321894578868937,-0.04207955906829469,1.932809780893242,False,False
p_22884,0.9047517748230025,22884,gr1ks,gr1ks,gr1ks,343,0.7725481049562681,79.4466472303207,0.21793175547061966,0.521865889212828,243.0,160.0,92.0,11.0,341.0,-83.0,-151.0,-232.0,0.5536687773458575,0.8772396952562025,1.2173882879216937,2.1956761817487576,False,False
p_8374,0.9035209325779856,8374,bodyy,bodyy,bodyy,265,0.7223283018867924,72.47471698113208,-0.1504930707058466,0.4830188679245283,244.0,475.0,472.0,727.0,528.0,231.0,228.0,483.0,0.5516052383603908,-0.1387458133556755,-0.1418415530409691,-1.0143238064830602,False,False
p_630,0.9022548114319977,630,mutiris,mutiris,mutiris,219,0.6768904109589041,68.22511415525113,-0.10834936957332951,0.5159817351598174,245.0,725.0,711.0,643.0,366.0,480.0,466.0,398.0,0.549482553381347,-1.057989536011388,-0.9703333432233002,-0.6471355213086275,False,False
p_20462,0.9022548114319959,20462,story,story,story,219,0.7004474885844749,71.4703196347032,0.06896576048707935,0.5159817351598174,246.0,601.0,541.0,155.0,366.0,355.0,295.0,-91.0,0.549482553381344,-0.5814116119658786,-0.33765631260611495,0.8977700468482046,False,False
p_18714,0.9000454038698394,18714,piriajr,piriajr,piriajr,240,0.8335583333333333,85.27125,0.20070562044407186,0.575,247.0,15.0,9.0,16.0,136.0,-232.0,-238.0,-231.0,0.545778424230957,2.111523864440351,2.3529380730365426,2.045588865955297,False,False
p_20987,0.8982863826451026,20987,brnz4n,brnz4n,brnz4n,178,0.7063258426966292,70.3,-0.1303000363779722,0.5280898876404494,248.0,568.0,609.0,688.0,314.0,320.0,361.0,440.0,0.5428293794705881,-0.4624879558102477,-0.5658188607237244,-0.8383865857817749,False,False
p_9136,0.8975481948519877,9136,brehze,brehze,brehze,52,0.7537115384615384,75.0673076923077,-0.032260338865147224,0.5961538461538461,249.0,265.0,305.0,425.0,73.0,16.0,56.0,176.0,0.5415917884666592,0.49616136716770354,0.36360335734702764,0.015810540748678003,False,False
p_18322,0.8963711168825462,18322,kaiser,kaiser,kaiser,240,0.6982916666666666,70.81541666666666,0.07948397478005663,0.525,250.0,615.0,575.0,136.0,327.0,365.0,325.0,-114.0,0.5396183866853099,-0.625025558930405,-0.46533453445778555,0.9894128063958605,False,False
p_20113,0.894262710722328,20113,deko,deko,deko,155,0.7631483870967741,77.96451612903226,0.1996821254432527,0.5290322580645161,251.0,206.0,147.0,17.0,307.0,-45.0,-104.0,-234.0,0.5360835890080098,0.6870761233864677,0.9284357670147961,2.036671391596468,False,False
p_21217,0.8938817328257473,21217,ryu,ryu,ryu,384,0.7764635416666666,77.49453125000001,0.07170255596004414,0.4973958333333333,252.0,146.0,169.0,151.0,463.0,-106.0,-83.0,-101.0,0.5354448696714108,0.956452012201144,0.8368087068536293,0.9216151105133823,False,False
p_17181,0.8923138608542853,17181,naitte,naitte,naitte,239,0.795020920502092,80.72008368200837,-0.04946653016083547,0.5146443514644351,253.0,72.0,56.0,478.0,377.0,-181.0,-197.0,225.0,0.5328162915977942,1.3318821577262012,1.4656542291802008,-0.13410300994733018,False,False
p_14390,0.892313860854285,14390,wood7,wood7,wood7,239,0.6759790794979079,69.38242677824269,0.014018245249577645,0.5146443514644351,254.0,729.0,659.0,284.0,377.0,475.0,405.0,30.0,0.5328162915977936,-1.0764264772441785,-0.744706609123951,0.4190251015190704,False,False
p_22135,0.8897724349592125,22135,peeping,peeping,peeping,133,0.7491954887218045,75.5233082706767,0.00016800110128010586,0.518796992481203,255.0,297.0,277.0,322.0,354.0,42.0,22.0,67.0,0.5285555250906409,0.4047981834970604,0.452504073714279,0.29835113930418966,False,False
p_7412,0.8879136391515148,7412,gla1ve,gla1ve,gla1ve,190,0.6525631578947368,64.43263157894737,-0.17968830886050705,0.48947368421052634,256.0,803.0,814.0,763.0,495.0,547.0,558.0,507.0,0.5254392056510576,-1.5501487056388505,-1.7097061287790574,-1.2686951394507173,False,False
